Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,ChurnIndicator,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,CustomerID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,MonthlyCharges,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,CallDuration,DataUsage,Location,ServicePlan,Complaints,Tenure,SessionCount,CongestionRisk,Cost,Profit,ChurnLabel
27,47,0.0,0,Unknown,Unknown,29,Georgetown,5040,One Year,United States,1929-ZCBHE,Stayed,1,1,Male,1,DSL,"38.9386, -120.785514",38.9386,-120.785514,1,40.3,0,1,7,Offer B,0,1,0,1,Bank Withdrawal,0,2723,1,Q3,1,3,0,California,0,0,0,47,1794.8,0,0.0,0.0,1794.8,1,1,95634,1323,21.575514,Bhaktapur,One Year,6,43,3,High,58.82327075958252,-18.523270759582523,0.0
31,18,9.29,0,Unknown,Unknown,38,Laytonville,5748,Two Year,United States,1930-QPBVZ,Stayed,1,0,Male,1,Fiber Optic,"39.806141, -123.531098",39.806141,-123.531098,1,95.1,0,2,3,Offer A,1,1,0,1,Bank Withdrawal,1,2706,1,Q3,1,3,0,California,1,1,0,68,6683.4,0,631.72,0.0,7315.12,0,1,95454,1519,48.975513,Bhaktapur,Two Year,6,43,3,High,103.84327018737793,-8.74327018737793,0.0
38,24,47.69,0,Unknown,Unknown,36,Covina,4879,Month-to-Month,United States,1930-WNXSB,Stayed,1,0,Male,1,Fiber Optic,"34.08111, -117.853935",34.08111,-117.853935,1,92.85,0,1,1,Unknown,1,0,1,1,Bank Withdrawal,1,25068,0,Q3,1,5,0,California,1,1,1,58,5305.05,0,2766.02,0.0,8071.07,0,1,91724,1862,47.850513,Bhaktapur,Month-to-Month,6,43,3,High,109.01577018737794,-16.165770187377944,0.0
79,22,44.1,0,Unknown,Unknown,55,Manchester,3669,Month-to-Month,United States,1932-UEDCX,Stayed,0,0,Male,1,Fiber Optic,"38.966713, -123.586412",38.966713,-123.586412,1,100.6,1,0,6,Unknown,1,0,1,1,Bank Withdrawal,1,586,0,Q3,1,4,1,California,1,0,1,33,3270.25,0,1455.3,0.0,4725.55,0,1,95459,3871,51.725513,Bhaktapur,Month-to-Month,6,43,3,High,155.00827018737795,-54.40827018737795,0.0
35,0,40.51,1,Price,Long distance charges,70,Smith River,4103,Month-to-Month,United States,1934-SJVJK,Churned,0,0,Male,0,Fiber Optic,"41.950683, -124.097094",41.950683,-124.097094,0,20.15,0,0,0,Offer E,0,0,0,0,Credit Card,1,2020,0,Q3,0,2,0,California,0,0,0,1,20.15,0,40.51,0.0,60.66,0,0,95567,1715,11.500515,Bhaktapur,Month-to-Month,6,43,3,High,51.55077247619629,-31.400772476196295,1.0
43,14,3.79,0,Unknown,Unknown,49,San Diego,5955,Month-to-Month,United States,1935-IMVBB,Stayed,0,0,Male,1,Fiber Optic,"32.741852, -117.243453",32.741852,-117.243453,1,89.7,0,0,1,Unknown,0,0,0,1,Credit Card,1,27959,0,Q3,1,4,0,California,1,1,1,56,4952.95,0,212.24,41.66,5123.53,0,1,92107,2107,46.275517,Bhaktapur,Month-to-Month,6,43,3,High,111.55327476501465,-21.853274765014646,0.0
22,27,0.0,0,Unknown,Unknown,29,Graton,4283,Two Year,United States,1936-CZAKF,Stayed,0,0,Male,1,Cable,"38.434362, -122.86891",38.434362,-122.86891,1,49.65,0,0,8,Unknown,1,0,0,1,Credit Card,0,390,0,Q3,1,4,0,California,1,1,1,49,2409.9,0,0.0,0.0,2409.9,1,1,95444,1078,26.250515,Bhaktapur,Two Year,6,43,3,High,60.93577247619629,-11.285772476196293,0.0
43,17,48.82,0,Unknown,Unknown,36,Pioneer,5502,Two Year,United States,1936-UAFEH,Stayed,0,0,Female,1,Fiber Optic,"38.546999, -120.271114",38.546999,-120.271114,0,110.25,1,0,0,Unknown,1,1,0,0,Credit Card,1,5501,1,Q3,0,4,0,California,1,1,1,68,7279.35,30,3319.76,0.0,10629.11,0,0,95666,2107,56.550514,Bhaktapur,Two Year,6,43,3,High,126.96577133178711,-16.71577133178711,0.0
32,3,25.48,0,Unknown,Unknown,75,Seaside,4332,Two Year,United States,1937-OTUKY,Stayed,0,1,Female,1,Fiber Optic,"36.625114, -121.823565",36.625114,-121.823565,1,98.2,1,0,1,Unknown,0,1,1,1,Bank Withdrawal,1,38244,1,Q3,1,3,0,California,0,0,1,72,7015.9,0,1834.56,0.0,8850.46,0,1,93955,1568,50.525517,Bhaktapur,Two Year,6,43,3,High,107.14827476501465,-8.948274765014645,0.0
20,59,24.33,0,Unknown,Unknown,47,San Diego,4142,Month-to-Month,United States,1941-HOSAM,Joined,1,0,Male,1,Fiber Optic,"32.72523, -117.171346",32.72523,-117.171346,1,90.1,0,3,1,Unknown,0,0,1,1,Bank Withdrawal,1,27505,0,Q3,1,3,0,California,1,1,1,1,90.1,0,24.33,0.0,114.43,1,1,92101,980,46.475513,Bhaktapur,Month-to-Month,6,43,3,High,89.31327018737792,0.7867298126220703,0.0
57,4,33.54,0,Unknown,Unknown,61,Monterey Park,4885,One Year,United States,1950-KSVVJ,Stayed,0,1,Female,1,Fiber Optic,"34.050322, -118.147037",34.050322,-118.147037,1,113.3,1,0,1,Offer B,1,1,0,1,Mailed Check,1,33280,1,Q3,1,3,0,California,1,1,1,45,5032.25,0,1509.3,0.0,6541.55,0,1,91754,2793,58.075516,Bhaktapur,One Year,6,43,3,High,142.97327362060548,-29.673273620605485,0.0
57,11,34.97,0,Unknown,Unknown,73,Rancho Cucamonga,4528,Two Year,United States,1951-IEYXM,Stayed,0,1,Male,1,Cable,"34.10097, -117.57882",34.10097,-117.57882,1,90.6,1,0,1,Unknown,1,1,1,1,Credit Card,1,51970,1,Q3,1,3,0,California,1,1,1,72,6441.85,0,2517.84,0.0,8959.69,0,1,91730,2793,46.725513,Bhaktapur,Two Year,6,43,3,High,125.94827018737793,-35.348270187377935,0.0
23,0,14.04,0,Unknown,Unknown,77,Colfax,3509,One Year,United States,1952-DVVSW,Stayed,0,0,Female,0,Fiber Optic,"39.084645, -120.894014",39.084645,-120.894014,1,20.1,0,0,4,Unknown,0,0,0,1,Credit Card,1,8525,0,Q3,1,5,0,California,0,0,0,10,184.4,0,140.4,0.0,324.8,1,0,95713,1127,11.475514,Bhaktapur,One Year,6,43,3,High,39.7532716178894,-19.653271617889402,0.0
47,0,47.17,0,Unknown,Unknown,65,Forest Knolls,5216,Two Year,United States,1955-IBMMB,Stayed,0,0,Male,0,Fiber Optic,"38.010092, -122.689442",38.010092,-122.689442,0,20.2,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,1025,0,Q3,0,4,0,California,0,0,0,59,1192.3,0,2783.03,0.0,3975.33,0,0,94933,2303,11.525515,Bhaktapur,Two Year,6,43,3,High,63.3482719039917,-43.1482719039917,0.0
36,57,9.05,0,Unknown,Unknown,64,Boulevard,3274,One Year,United States,1956-YIFGE,Stayed,1,1,Male,1,Fiber Optic,"32.677097, -116.304991",32.677097,-116.304991,1,100.05,0,3,10,Unknown,1,0,1,1,Credit Card,1,1509,0,Q3,1,4,0,California,1,1,1,22,2090.25,0,199.1,0.0,2289.35,0,1,91905,1764,51.450516,Bhaktapur,One Year,6,43,3,High,112.45577362060547,-12.405773620605473,0.0
62,8,5.56,0,Unknown,Unknown,45,El Segundo,3712,Month-to-Month,United States,1958-RNRKS,Stayed,0,0,Male,1,DSL,"33.917145, -118.401554",33.917145,-118.401554,1,49.9,1,0,4,Unknown,0,0,0,1,Bank Withdrawal,1,16041,0,Q3,1,4,0,California,0,0,0,30,1441.95,100,166.8,0.0,1708.75,0,0,90245,3038,26.375515,Bhaktapur,Month-to-Month,6,43,3,High,100.32327247619628,-50.42327247619628,0.0
35,13,26.43,0,Unknown,Unknown,23,Julian,4810,Month-to-Month,United States,1960-UYCNN,Stayed,0,1,Male,1,Fiber Optic,"32.980678, -116.262854",32.980678,-116.262854,0,95.25,1,0,0,Unknown,1,0,1,0,Bank Withdrawal,1,3577,0,Q3,0,3,0,California,1,1,0,10,1021.55,0,264.3,0.0,1285.85,0,1,92036,1715,49.050514,Bhaktapur,Month-to-Month,6,43,3,High,107.87577133178712,-12.62577133178712,0.0
59,7,28.37,1,Competitor,Competitor offered higher download speeds,78,Flournoy,5774,Month-to-Month,United States,1963-SVUCV,Churned,0,0,Male,1,DSL,"39.84784, -122.544556",39.84784,-122.544556,0,45.3,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,84,0,Q3,0,2,0,California,0,0,0,1,45.3,30,28.37,0.0,103.67,0,0,96029,2891,24.075514,Bhaktapur,Month-to-Month,6,43,3,High,93.93327075958251,-48.633270759582516,1.0
31,0,22.12,1,Price,Long distance charges,92,Kyburz,3663,Month-to-Month,United States,1963-VAUKV,Churned,0,0,Female,0,Fiber Optic,"38.766036, -120.209673",38.766036,-120.209673,0,20.4,0,0,0,Offer E,0,0,0,0,Mailed Check,1,183,0,Q3,0,3,0,California,0,0,0,1,20.4,0,22.12,0.0,42.52,0,0,95720,1519,11.625515,Bhaktapur,Month-to-Month,6,43,3,High,47.818272476196285,-27.418272476196286,1.0
65,6,16.36,1,Competitor,Competitor made better offer,88,Byron,5203,Month-to-Month,United States,1965-AKTSX,Churned,0,0,Female,1,Fiber Optic,"37.83323, -121.601461",37.83323,-121.601461,0,78.95,1,0,0,Offer D,1,0,1,0,Bank Withdrawal,1,10153,0,Q3,0,1,1,California,0,0,0,14,1101.85,0,229.04,0.0,1330.89,0,1,94514,3185,40.900517,Bhaktapur,Month-to-Month,6,43,3,High,125.05077476501465,-46.10077476501465,1.0
37,18,11.96,1,Competitor,Competitor made better offer,87,Escondido,5953,Month-to-Month,United States,1965-DDBWU,Churned,0,0,Male,1,Fiber Optic,"33.141265, -116.967221",33.141265,-116.967221,0,89.05,1,0,0,Unknown,0,0,1,0,Credit Card,1,48690,1,Q3,0,3,0,California,1,1,0,16,1448.6,0,191.36,0.0,1639.96,0,1,92027,1813,45.950516,Bhaktapur,Month-to-Month,6,43,3,High,105.18577362060546,-16.135773620605462,1.0
52,15,42.64,0,Unknown,Unknown,54,Yreka,6091,Two Year,United States,1971-DTCZB,Stayed,0,1,Female,1,DSL,"41.764869, -122.671316",41.764869,-122.671316,1,90.95,1,0,6,Unknown,1,1,1,1,Bank Withdrawal,1,9538,1,Q3,1,3,0,California,1,1,1,72,6468.6,0,3070.08,0.0,9538.68,0,1,96097,2548,46.900517,Bhaktapur,Two Year,6,43,3,High,121.31077476501466,-30.360774765014654,0.0
46,14,10.23,0,Unknown,Unknown,37,Miramonte,6034,Two Year,United States,1972-XMUWV,Stayed,0,0,Female,1,Cable,"36.696759, -119.024051",36.696759,-119.024051,1,59.8,0,0,7,Unknown,0,0,1,1,Credit Card,1,571,1,Q3,1,5,0,California,0,0,1,65,3808.2,0,664.95,0.0,4473.15,0,1,93641,2254,31.325514,Bhaktapur,Two Year,6,43,3,High,92.06827075958252,-32.26827075958252,0.0
69,19,7.74,1,Competitor,Competitor had better devices,67,Dana Point,4531,Month-to-Month,United States,1976-CFOCS,Churned,0,0,Female,1,DSL,"33.477923, -117.705314",33.477923,-117.705314,1,46.0,0,0,1,Unknown,0,0,0,1,Bank Withdrawal,1,27730,0,Q3,1,1,1,California,0,0,0,1,46.0,0,7.74,0.0,53.74,0,1,92629,3381,24.425514,Bhaktapur,Month-to-Month,6,43,3,High,104.25827133178711,-58.258271331787114,1.0
72,5,20.55,1,Competitor,Competitor offered more data,76,The Sea Ranch,4116,Month-to-Month,United States,1977-STDKI,Churned,0,0,Female,1,Fiber Optic,"38.696659, -123.436861",38.696659,-123.436861,0,73.0,0,0,0,Unknown,1,0,1,0,Bank Withdrawal,1,752,0,Q3,0,1,1,California,0,0,0,1,73.0,0,20.55,0.0,93.55,0,1,95497,3528,37.925514,Bhaktapur,Month-to-Month,6,43,3,High,127.44827133178711,-54.44827133178711,1.0
68,30,23.82,1,Competitor,Competitor had better devices,83,El Centro,3553,Month-to-Month,United States,1980-KXVPM,Churned,0,0,Female,1,Fiber Optic,"32.770393, -115.60915",32.770393,-115.60915,0,75.05,1,0,0,Unknown,0,0,1,0,Credit Card,1,43712,0,Q3,0,1,1,California,0,0,0,3,256.25,0,71.46,0.0,327.71,0,1,92243,3332,38.950516,Bhaktapur,Month-to-Month,6,43,3,High,125.06577362060547,-50.01577362060547,1.0
27,0,25.54,0,Unknown,Unknown,78,Newport Beach,5939,Two Year,United States,1982-FEBTD,Stayed,1,0,Female,0,Fiber Optic,"33.634626, -117.874882",33.634626,-117.874882,1,25.6,1,2,1,Unknown,0,0,1,1,Credit Card,1,28687,0,Q3,1,5,0,California,0,0,0,23,514.75,0,587.42,0.0,1102.17,1,0,92660,1323,14.225514,Bhaktapur,Two Year,6,43,3,High,47.798271617889405,-22.198271617889404,0.0
47,0,4.53,0,Unknown,Unknown,46,Burbank,5491,Month-to-Month,United States,1984-GPTEH,Stayed,0,0,Female,0,Fiber Optic,"34.169706, -118.323548",34.169706,-118.323548,0,25.15,1,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,18539,0,Q3,0,4,0,California,0,0,0,29,702.0,0,131.37,0.0,833.37,0,0,91506,2303,14.000515,Bhaktapur,Month-to-Month,6,43,3,High,67.06077247619629,-41.91077247619629,0.0
44,0,6.71,0,Unknown,Unknown,41,Arnold,3678,Two Year,United States,1985-MBRYP,Stayed,0,0,Female,0,Fiber Optic,"38.32153, -120.236358",38.32153,-120.236358,0,19.65,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,5159,0,Q3,0,3,0,California,0,0,0,43,779.25,0,288.53,0.0,1067.78,0,0,95223,2156,11.250515,Bhaktapur,Two Year,6,43,3,High,59.99577247619629,-40.34577247619629,0.0
46,0,44.84,0,Unknown,Unknown,52,Los Angeles,6334,Two Year,United States,1987-AUELQ,Stayed,0,0,Female,0,Fiber Optic,"34.028735, -118.317236",34.028735,-118.317236,1,25.05,1,0,0,Unknown,0,0,0,1,Credit Card,1,47143,0,Q3,0,5,0,California,0,0,0,71,1873.7,0,3183.64,0.0,5057.34,0,0,90018,2254,13.950515,Bhaktapur,Two Year,6,43,3,High,66.00577219009399,-40.955772190093995,0.0
45,0,31.28,0,Unknown,Unknown,61,San Marcos,3248,Month-to-Month,United States,1991-VOPLL,Stayed,0,0,Female,0,Fiber Optic,"33.162624, -117.170863",33.162624,-117.170863,0,19.05,0,0,0,Offer E,0,0,0,0,Credit Card,1,52664,0,Q3,0,4,0,California,0,0,0,9,157.65,0,281.52,0.0,439.17,0,0,92069,2205,10.950515,Bhaktapur,Month-to-Month,6,43,3,High,60.525772190093996,-41.47577219009399,0.0
36,0,20.18,0,Unknown,Unknown,38,Santa Barbara,5606,One Year,United States,1998-VHJHK,Stayed,0,0,Female,0,Fiber Optic,"34.419203, -119.710008",34.419203,-119.710008,0,19.15,0,0,0,Unknown,0,0,0,0,Credit Card,1,31727,0,Q3,0,5,0,California,0,0,0,27,501.35,0,544.86,0.0,1046.21,0,0,93101,1764,11.000515,Bhaktapur,One Year,6,43,3,High,51.78077247619629,-32.63077247619629,0.0
67,21,18.67,0,Unknown,Unknown,44,Menlo Park,5264,Two Year,United States,2000-DHJUY,Stayed,0,1,Female,1,DSL,"37.449551, -122.183762",37.449551,-122.183762,1,92.2,1,0,1,Offer A,1,1,1,1,Bank Withdrawal,1,39062,1,Q3,1,4,1,California,1,1,1,70,6474.45,0,1306.9,0.0,7781.35,0,1,94025,3283,47.525517,Bhaktapur,Two Year,6,43,3,High,136.94827476501465,-44.74827476501464,0.0
51,19,46.7,0,Unknown,Unknown,57,San Pedro,5121,One Year,United States,2000-MPKCA,Stayed,0,1,Female,1,Fiber Optic,"33.744119, -118.31448",33.744119,-118.31448,0,107.75,1,0,0,Offer B,1,1,1,0,Bank Withdrawal,1,21279,0,Q3,0,3,0,California,1,1,1,58,6332.75,0,2708.6,0.0,9041.35,0,1,90732,2499,55.300514,Bhaktapur,One Year,6,43,3,High,132.93077133178713,-25.180771331787128,0.0
23,51,35.47,0,Unknown,Unknown,75,Stockton,6186,Two Year,United States,2001-EWBQU,Stayed,0,1,Female,1,Fiber Optic,"38.033219, -121.297433",38.033219,-121.297433,0,104.7,1,0,0,Unknown,1,0,0,0,Bank Withdrawal,1,40611,0,Q3,0,5,0,California,1,1,1,60,6333.8,150,2128.2,0.0,8612.0,1,0,95210,1127,53.775517,Bhaktapur,Two Year,6,43,3,High,103.20327476501464,1.4967252349853624,0.0
51,22,37.5,0,Unknown,Unknown,25,Corona,4210,Two Year,United States,2001-MCUUW,Stayed,0,1,Male,1,Fiber Optic,"33.893823, -117.531446",33.893823,-117.531446,0,108.65,1,0,0,Unknown,1,0,0,0,Bank Withdrawal,1,44875,1,Q3,0,4,0,California,1,1,1,46,4903.2,0,1725.0,0.0,6628.2,0,1,92879,2499,55.750515,Bhaktapur,Two Year,6,43,3,High,133.6057724761963,-24.9557724761963,0.0
24,0,26.12,1,Price,Long distance charges,76,Delhi,3820,Month-to-Month,United States,2002-MZHWP,Churned,0,0,Female,0,Fiber Optic,"37.422961, -120.765493",37.422961,-120.765493,0,20.5,0,0,0,Offer E,0,0,0,0,Credit Card,1,10159,0,Q3,0,2,0,California,0,0,0,1,20.5,0,26.12,0.0,46.62,1,0,95315,1176,11.675514,Bhaktapur,Month-to-Month,6,43,3,High,41.033271331787105,-20.533271331787105,1.0
44,16,44.94,1,Competitor,Competitor had better devices,85,Merced,5622,Month-to-Month,United States,2004-OCQXK,Churned,0,0,Female,1,Fiber Optic,"37.40122, -120.514191",37.40122,-120.514191,0,81.95,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,23100,0,Q3,0,1,0,California,1,1,0,1,81.95,0,44.94,0.0,126.89,0,1,95348,2156,42.400517,Bhaktapur,Month-to-Month,6,43,3,High,106.72077476501465,-24.77077476501465,1.0
26,0,42.67,0,Unknown,Unknown,47,Stevenson Ranch,3153,Two Year,United States,2005-DWQZJ,Stayed,1,0,Female,0,Fiber Optic,"34.364153, -118.615583",34.364153,-118.615583,1,19.05,0,1,1,Unknown,0,0,0,1,Credit Card,1,9937,0,Q3,1,3,0,California,0,0,0,8,201.7,0,341.36,0.0,543.06,1,0,91381,1274,10.950515,Bhaktapur,Two Year,6,43,3,High,41.905772190094,-22.855772190093997,0.0
59,26,0.0,1,Dissatisfaction,Product dissatisfaction,82,Deer Park,5474,Month-to-Month,United States,2011-TRQYE,Churned,0,1,Male,1,DSL,"38.554383, -122.474773",38.554383,-122.474773,0,33.5,0,0,0,Offer D,1,0,1,0,Credit Card,0,223,0,Q3,0,2,0,California,0,0,0,18,600.0,0,0.0,0.0,600.0,0,1,94576,2891,18.175514,Bhaktapur,Month-to-Month,6,43,3,High,85.0832713317871,-51.5832713317871,1.0
78,14,1.28,1,Competitor,Competitor made better offer,71,Modesto,3172,Month-to-Month,United States,2012-NWRPA,Churned,0,1,Female,1,Fiber Optic,"37.672906, -120.946594",37.672906,-120.946594,1,99.55,1,0,1,Offer D,0,0,1,1,Bank Withdrawal,1,47613,0,Q3,1,3,1,California,1,0,1,11,1131.2,0,14.08,0.0,1145.28,0,1,95355,3822,51.200516,Bhaktapur,Month-to-Month,6,43,3,High,153.24077362060547,-53.69077362060547,1.0
27,59,1.63,1,Competitor,Competitor offered more data,78,Mariposa,2172,Month-to-Month,United States,2013-SGDXK,Churned,0,0,Female,1,Fiber Optic,"37.526791, -119.99437",37.526791,-119.99437,0,84.3,0,0,0,Unknown,1,0,0,0,Bank Withdrawal,1,10226,0,Q3,0,1,0,California,0,0,1,1,84.3,10,1.63,0.0,95.93,1,0,95338,1323,43.575516,Bhaktapur,Month-to-Month,6,43,3,High,91.82327362060548,-7.5232736206054796,1.0
55,0,23.46,0,Unknown,Unknown,71,Weott,3087,Two Year,United States,2017-CCBLH,Stayed,0,0,Female,0,Fiber Optic,"40.310119, -123.909449",40.310119,-123.909449,0,20.0,0,0,0,Unknown,0,0,0,0,Credit Card,1,270,0,Q3,0,3,0,California,0,0,0,8,141.6,0,187.68,0.0,329.28,0,0,95571,2695,11.425514,Bhaktapur,Two Year,6,43,3,High,71.03827133178712,-51.038271331787115,0.0
31,21,24.14,1,Price,Lack of affordable download/upload speed,81,Burbank,3493,Month-to-Month,United States,2025-JKFWI,Churned,0,0,Male,1,Fiber Optic,"34.188339, -118.300942",34.188339,-118.300942,0,99.0,1,0,0,Unknown,0,0,1,0,Credit Card,1,18112,1,Q3,0,1,0,California,1,1,1,13,1301.7,0,313.82,0.0,1615.52,0,1,91501,1519,50.925514,Bhaktapur,Month-to-Month,6,43,3,High,106.7682713317871,-7.768271331787105,1.0
45,28,28.04,0,Unknown,Unknown,63,Venice,5968,Month-to-Month,United States,2027-CWDNU,Stayed,1,0,Male,1,Fiber Optic,"33.991782, -118.479229",33.991782,-118.479229,1,85.6,0,3,1,Unknown,0,0,1,1,Bank Withdrawal,1,31021,1,Q3,1,4,0,California,1,1,0,18,1601.5,0,504.72,0.0,2106.22,0,1,90291,2205,44.225513,Bhaktapur,Month-to-Month,6,43,3,High,110.43827018737792,-24.83827018737793,0.0
44,12,25.19,1,Attitude,Attitude of support person,92,Bodfish,2406,Month-to-Month,United States,2027-FECZV,Churned,0,1,Male,1,Fiber Optic,"35.523991, -118.400432",35.523991,-118.400432,0,106.7,1,0,0,Unknown,1,0,1,0,Bank Withdrawal,1,1954,0,Q3,0,2,0,California,1,1,1,12,1253.9,0,302.28,0.0,1556.18,0,1,93205,2156,54.775517,Bhaktapur,Month-to-Month,6,43,3,High,125.28327476501465,-18.58327476501465,1.0
64,12,0.0,1,Competitor,Competitor offered more data,92,Aptos,4044,Month-to-Month,United States,2027-OAQQC,Churned,0,1,Female,1,DSL,"37.013471, -121.877877",37.013471,-121.877877,0,49.05,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,0,24227,0,Q3,0,1,0,California,1,1,1,43,2076.2,0,0.0,20.29,2055.91,0,1,95003,3136,25.950514,Bhaktapur,Month-to-Month,6,43,3,High,101.64577075958252,-52.59577075958252,1.0
49,26,20.37,0,Unknown,Unknown,20,Montara,4582,Month-to-Month,United States,2027-WKXMW,Stayed,0,1,Female,1,Fiber Optic,"37.540582, -122.509594",37.540582,-122.509594,1,108.75,1,0,10,Offer B,1,0,1,1,Bank Withdrawal,1,2346,1,Q3,1,5,0,California,1,1,1,63,6871.7,0,1283.31,0.0,8155.01,0,1,94037,2401,55.800514,Bhaktapur,Month-to-Month,6,43,3,High,131.72077133178712,-22.97077133178712,0.0
73,26,3.23,1,Attitude,Attitude of support person,66,San Francisco,5245,Month-to-Month,United States,2034-CGRHZ,Churned,0,1,Male,1,Fiber Optic,"37.791222, -122.402241",37.791222,-122.402241,0,102.95,1,0,0,Unknown,1,0,1,0,Credit Card,1,384,0,Q3,0,3,1,California,1,0,1,24,2496.7,0,77.52,0.0,2574.22,0,1,94104,3577,52.900517,Bhaktapur,Month-to-Month,6,43,3,High,150.89077476501467,-47.940774765014666,1.0
47,8,10.53,1,Other,Don't know,76,San Diego,4157,Month-to-Month,United States,2034-GDRCN,Churned,0,0,Female,1,Fiber Optic,"32.85723, -117.209768",32.85723,-117.209774,0,90.4,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,34902,0,Q3,0,3,0,California,1,1,1,2,168.2,0,21.06,0.0,189.26,0,1,92122,2303,46.625515,Bhaktapur,Month-to-Month,6,43,3,High,115.99827247619629,-25.598272476196286,1.0
25,30,49.7,1,Other,Don't know,71,Campo Seco,3498,Month-to-Month,United States,2037-SGXHH,Churned,0,1,Male,1,Fiber Optic,"38.233879, -120.861666",38.233879,-120.861666,1,94.65,1,0,1,Unknown,1,0,1,1,Bank Withdrawal,1,75,0,Q3,1,2,0,California,0,0,1,38,3624.3,0,1888.6,0.0,5512.9,1,1,95226,1225,48.750515,Bhaktapur,Month-to-Month,6,43,3,High,97.62577247619629,-2.9757724761962834,1.0
24,41,41.8,1,Competitor,Competitor made better offer,76,Temecula,4161,One Year,United States,2037-XJFUP,Churned,0,1,Male,1,Fiber Optic,"33.507255, -117.029473",33.507255,-117.029473,1,95.8,0,0,1,Offer C,0,0,1,1,Bank Withdrawal,1,46171,0,Q3,1,2,0,California,1,1,1,33,3036.75,60,1379.4,0.0,4476.15,1,0,92592,1176,49.325516,Bhaktapur,One Year,6,43,3,High,97.50827362060546,-1.7082736206054676,1.0
35,12,10.5,0,Unknown,Unknown,78,El Centro,4304,Month-to-Month,United States,2038-LLMLM,Stayed,0,1,Female,1,Fiber Optic,"32.770393, -115.60915",32.770393,-115.60915,0,103.85,1,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,43712,1,Q3,0,5,0,California,1,1,1,48,4946.05,0,504.0,0.0,5450.05,0,1,92243,1715,53.350513,Bhaktapur,Month-to-Month,6,43,3,High,114.32577018737794,-10.475770187377947,0.0
63,20,44.36,0,Unknown,Unknown,55,Menifee,3653,Month-to-Month,United States,2038-OEQZH,Stayed,0,1,Male,1,Fiber Optic,"33.653338, -117.178271",33.653338,-117.178271,0,86.05,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,14068,0,Q3,0,5,0,California,1,1,0,4,308.1,0,177.44,0.0,485.54,0,1,92584,3087,44.450516,Bhaktapur,Month-to-Month,6,43,3,High,128.41577362060548,-42.36577362060548,0.0
51,16,41.57,0,Unknown,Unknown,33,Woodland Hills,5256,Two Year,United States,2040-LDIWQ,Stayed,0,1,Male,1,DSL,"34.178068, -118.615714",34.178068,-118.615714,1,84.2,1,0,8,Offer B,1,0,1,1,Bank Withdrawal,1,36123,1,Q3,1,5,0,California,1,1,1,65,5324.5,0,2702.05,0.0,8026.55,0,1,91367,2499,43.525517,Bhaktapur,Two Year,6,43,3,High,115.26827476501465,-31.06827476501465,0.0
24,76,17.18,0,Unknown,Unknown,68,Dunlap,4850,One Year,United States,2040-OBMLJ,Stayed,0,0,Male,1,Fiber Optic,"36.789213, -119.140338",36.789213,-119.140338,0,81.7,1,0,0,Unknown,0,0,0,0,Credit Card,1,506,1,Q3,0,5,0,California,0,0,0,31,2548.65,0,532.58,0.0,3081.23,1,1,93621,1176,42.275517,Bhaktapur,One Year,6,43,3,High,86.93327476501464,-5.233274765014642,0.0
51,13,24.95,0,Unknown,Unknown,32,Malibu,4700,Two Year,United States,2040-XBAVJ,Stayed,1,1,Male,1,Fiber Optic,"34.037037, -118.705803",34.037037,-118.705803,1,114.45,1,1,0,Offer A,1,1,0,1,Bank Withdrawal,1,11,1,Q3,0,3,0,California,1,1,1,72,8100.55,0,1796.4,0.0,9896.95,0,1,90263,2499,58.650517,Bhaktapur,Two Year,6,43,3,High,137.95577476501467,-23.505774765014664,0.0
60,7,0.0,0,Unknown,Unknown,55,Vallejo,3929,Month-to-Month,United States,2049-BAFNW,Joined,0,1,Female,1,DSL,"38.093701, -122.276589",38.093701,-122.276589,0,35.9,0,0,0,Offer E,0,0,0,0,Credit Card,0,159,1,Q3,0,5,0,California,0,0,0,1,35.9,0,0.0,0.0,35.9,0,1,94592,2940,19.375515,Bhaktapur,Month-to-Month,6,43,3,High,87.8632724761963,-51.9632724761963,0.0
